гребаната	ɡ r ɛ b ə n a t ə
гребане	ɡ r ɛ b ə n ɛ
гребанета	ɡ r ɛ b ə n ɛ t ə
гребанетата	ɡ r ɛ b ə n ɛ t a t ə
гребането	ɡ r ɛ b ə n ɛ t o
гребани	ɡ r ɛ b ə n i
гребаните	ɡ r ɛ b ə n i t ɛ
гребания	ɡ r ɛ b ə n i j a
гребаният	ɡ r ɛ b ə n i j a t
гребанията	ɡ r ɛ b ə n i j a t ə
гребано	ɡ r ɛ b ə n o
гребаното	ɡ r ɛ b ə n o t o
гребат	ɡ r ɛ b a t
гребах	ɡ r ɛ b a x
гребаха	ɡ r ɛ b a x ə
гребахме	ɡ r ɛ b a x m ɛ
гребахте	ɡ r ɛ b a x t ɛ
гребе	ɡ r ɛ b ɛ
гребейки	ɡ r ɛ b ɛ j k i
гребели	ɡ r ɛ b ɛ l i
гребем	ɡ r ɛ b ɛ m
гребете	ɡ r ɛ b ɛ t ɛ
гребеш	ɡ r ɛ b ɛ ʃ
гребеше	ɡ r ɛ b ɛ ʃ ɛ
греби	ɡ r ɛ b i
гребял	ɡ r ɛ b j a ɫ
гребяла	ɡ r ɛ b j a ɫ ə
гребяло	ɡ r ɛ b j a ɫ o
гребях	ɡ r ɛ b j a x
гребяха	ɡ r ɛ b j a x ə
гребяхме	ɡ r ɛ b j a x m ɛ
гребяхте	ɡ r ɛ b j a x t ɛ
гребящ	ɡ r ɛ b j a ʃ t
гребяща	ɡ r ɛ b j a ʃ t ə
гребящата	ɡ r ɛ b j a ʃ t a t ə
гребящи	ɡ r ɛ b j a ʃ t i
гребящите	ɡ r ɛ b j a ʃ t i t ɛ
гребящия	ɡ r ɛ b j a ʃ t i j a
гребящият	ɡ r ɛ b j a ʃ t i j a t
гребящо	ɡ r ɛ b j a ʃ t o
гребящото	ɡ r ɛ b j a ʃ t o t o
гренландец	ɡ r ɛ n l a n d ɛ ts
гренландка	ɡ r ɛ n l a n t k ə
грижа	ɡ r i ʒ ə
грижлив	ɡ r i ʒ l i f
гризал	ɡ r i z ə ɫ
гризала	ɡ r i z ə ɫ ə
гризалата	ɡ r i z ə ɫ a t ə
гризали	ɡ r i z ə l i
гризалите	ɡ r i z ə l i t ɛ
гризалия	ɡ r i z ə l i j a
гризалият	ɡ r i z ə l i j a t
гризало	ɡ r i z ə ɫ o
гризалото	ɡ r i z ə ɫ o t o
гризан	ɡ r i z a n
гризана	ɡ r i z a n ə
гризаната	ɡ r i z a n a t ə
гризане	ɡ r i z a n ɛ
гризанета	ɡ r i z a n ɛ t ə
гризанетата	ɡ r i z a n ɛ t a t ə
гризането	ɡ r i z a n ɛ t o
гризани	ɡ r i z a n i
гризаните	ɡ r i z a n i t ɛ
гризания	ɡ r i z a n i j a
гризаният	ɡ r i z a n i j a t
гризанията	ɡ r i z a n i j a t ə
гризано	ɡ r i z a n o
гризаното	ɡ r i z a n o t o
гризат	ɡ r i z a t
гризах	ɡ r i z a x
гризаха	ɡ r i z a x ə
гризахме	ɡ r i z a x m ɛ
гризахте	ɡ r i z a x t ɛ
гризе	ɡ r i z ɛ
гризейки	ɡ r i z ɛ j k i
гризели	ɡ r i z ɛ l i
гризем	ɡ r i z ɛ m
гризете	ɡ r i z ɛ t ɛ
гризеш	ɡ r i z ɛ ʃ
гризеше	ɡ r i z ɛ ʃ ɛ
гризи	ɡ r i z i
гризял	ɡ r i z j a ɫ
гризяла	ɡ r i z j a ɫ ə
гризяло	ɡ r i z j a ɫ o
гризях	ɡ r i z j a x
гризяха	ɡ r i z j a x ə
гризяхме	ɡ r i z j a x m ɛ
гризяхте	ɡ r i z j a x t ɛ
гризящ	ɡ r i z j a ʃ t
гризяща	ɡ r i z j a ʃ t ə
гризящата	ɡ r i z j a ʃ t a t ə
гризящи	ɡ r i z j a ʃ t i
гризящите	ɡ r i z j a ʃ t i t ɛ
гризящия	ɡ r i z j a ʃ t i j a
гризящият	ɡ r i z j a ʃ t i j a t
гризящо	ɡ r i z j a ʃ t o
гризящото	ɡ r i z j a ʃ t o t o
гръб	ɡ r ə p
гръден	ɡ r a d ɛ n
губейки	ɡ u b ɛ j k i
губел	ɡ u b ɛ ɫ
губела	ɡ u b ɛ ɫ ə
губели	ɡ u b ɛ l i
губело	ɡ u b ɛ ɫ o
губен	ɡ u b ɛ n
губена	ɡ u b ɛ n ə
губената	ɡ u b ɛ n a t ə
губене	ɡ u b ɛ n ɛ
губенета	ɡ u b ɛ n ɛ t ə
губенетата	ɡ u b ɛ n ɛ t a t ə
губенето	ɡ u b ɛ n ɛ t o
губени	ɡ u b ɛ n i
губените	ɡ u b ɛ n i t ɛ
губения	ɡ u b ɛ n i j a
губеният	ɡ u b ɛ n i j a t
губенията	ɡ u b ɛ n i j a t ə
губено	ɡ u b ɛ n o
губеното	ɡ u b ɛ n o t o
губете	ɡ o b ɛ t ɛ
губех	ɡ u b ɛ x
губеха	ɡ u b ɛ x ə
губехме	ɡ u b ɛ x m ɛ
губехте	ɡ u b ɛ x t ɛ
губеше	ɡ u b ɛ ʃ ɛ
губещ	ɡ u b ɛ ʃ t
губеща	ɡ u b ɛ ʃ t ə
губещата	ɡ u b ɛ ʃ t a t ə
губещи	ɡ u b ɛ ʃ t i
губещите	ɡ u b ɛ ʃ t i t ɛ
губещия	ɡ u b ɛ ʃ t i j a
губещият	ɡ u b ɛ ʃ t i j a t
губещо	ɡ u b ɛ ʃ t o
губещото	ɡ u b ɛ ʃ t o t o
губи	ɡ o b i
губи	ɡ u b i
губил	ɡ o b i ɫ
губил	ɡ u b i ɫ
губила	ɡ o b i ɫ ə
губила	ɡ u b i ɫ ə
губилата	ɡ o b i ɫ a t ə
губилата	ɡ u b i ɫ a t ə
губили	ɡ o b i l i
губили	ɡ u b i l i
губилите	ɡ o b i l i t ɛ
губилите	ɡ u b i l i t ɛ
губилия	ɡ o b i l i j a
губилия	ɡ u b i l i j a
губилият	ɡ o b i l i j a t
губилият	ɡ u b i l i j a t
губило	ɡ o b i ɫ o
губило	ɡ u b i ɫ o
губилото	ɡ o b i ɫ o t o
губилото	ɡ u b i ɫ o t o
губим	ɡ u b i m
губите	ɡ u b i t ɛ
губих	ɡ o b i x
губих	ɡ u b i x
губиха	ɡ o b i x ə
губиха	ɡ u b i x ə
губихме	ɡ o b i x m ɛ
губихме	ɡ u b i x m ɛ
губихте	ɡ o b i x t ɛ
губихте	ɡ u b i x t ɛ
губиш	ɡ u b i ʃ
губят	ɡ u b j a t
гуляй	ɡ u l j a j
гъба	ɡ ə b ə
гърда	ɡ ə r d a
гърдест	ɡ ə r d ɛ s t
гърцизъм	ɡ ə r ts i z a m
дава	d a v ə
дава	d ə v a
давай	d a v a j
давайки	d a v a j k i
давайте	d a v a j t ɛ
давал	d a v a ɫ
давал	d ə v a ɫ
давала	d a v a ɫ ə
давала	d ə v a ɫ ə
давалата	d a v a ɫ a t ə
давалата	d ə v a ɫ a t ə
давали	d a v a l i
давали	d ə v a l i
давалите	d a v a l i t ɛ
давалите	d ə v a l i t ɛ
давалия	d a v a l i j a
давалия	d ə v a l i j a
давалият	d a v a l i j a t
давалият	d ə v a l i j a t
давало	d a v a ɫ o
давало	d ə v a ɫ o
давалото	d a v a ɫ o t o
давалото	d ə v a ɫ o t o
даваме	d a v a m ɛ
даван	d a v a n
давана	d a v a n ə
даваната	d a v a n a t ə
даване	d a v a n ɛ
даванета	d a v a n ɛ t ə
даванетата	d a v a n ɛ t a t ə
даването	d a v a n ɛ t o
давани	d a v a n i
даваните	d a v a n i t ɛ
давания	d a v a n i j a
даваният	d a v a n i j a t
даванията	d a v a n i j a t ə
давано	d a v a n o
даваното	d a v a n o t o
дават	d a v a t
давате	d a v a t ɛ
давах	d a v a x
давах	d ə v a x
даваха	d a v a x ə
даваха	d ə v a x ə
давахме	d a v a x m ɛ
давахме	d ə v a x m ɛ
давахте	d a v a x t ɛ
давахте	d ə v a x t ɛ
даваш	d a v a ʃ
даваше	d a v a ʃ ɛ
даващ	d a v a ʃ t
даваща	d a v a ʃ t ə
даващата	d a v a ʃ t a t ə
даващи	d a v a ʃ t i
даващите	d a v a ʃ t i t ɛ
даващия	d a v a ʃ t i j a
даващият	d a v a ʃ t i j a t
даващо	d a v a ʃ t o
даващото	d a v a ʃ t o t o
дадат	d ə d a t
дадели	d ə d ɛ l i
дадем	d ə d ɛ m
дадена	d a d ɛ n ə
дадената	d a d ɛ n a t ə
дадени	d a d ɛ n i
дадените	d a d ɛ n i t ɛ
дадения	d a d ɛ n i j a
даденият	d a d ɛ n i j a t
дадено	d a d ɛ n o
даденото	d a d ɛ n o t o
дадете	d ə d ɛ t ɛ
дадеш	d ə d ɛ ʃ
дадеше	d ə d ɛ ʃ ɛ
дадох	d a d o x
дадоха	d a d o x ə
дадохме	d a d o x m ɛ
дадохте	d a d o x t ɛ
дадял	d ə d j a ɫ
дадяла	d ə d j a ɫ ə
дадяло	d ə d j a ɫ o
дадях	d ə d j a x
дадяха	d ə d j a x ə
дадяхме	d ə d j a x m ɛ
дадяхте	d ə d j a x t ɛ
дай	d a j
дайте	d a j t ɛ
дал	d a ɫ
дала	d a ɫ ə
далата	d a ɫ a t ə
далите	d a l i t ɛ
далия	d a l i j a
далият	d a l i j a t
дало	d a ɫ o
далото	d a ɫ o t o
данни	d a n n i
дар	d a r
двери	d v ɛ r i
дебел	d ɛ b ɛ l
дебелее	d ɛ b ɛ l ɛ ɛ
дебелеейки	d ɛ b ɛ l ɛ ɛ j k i
дебелеел	d ɛ b ɛ l ɛ ɛ ɫ
дебелеела	d ɛ b ɛ l ɛ ɛ ɫ ə
дебелеели	d ɛ b ɛ l ɛ ɛ l i
дебелеело	d ɛ b ɛ l ɛ ɛ ɫ o
дебелеем	d ɛ b ɛ l ɛ ɛ m
дебелеене	d ɛ b ɛ l ɛ ɛ n ɛ
дебелеенета	d ɛ b ɛ l ɛ ɛ n ɛ t ə
дебелеенетата	d ɛ b ɛ l ɛ ɛ n ɛ t a t ə
дебелеенето	d ɛ b ɛ l ɛ ɛ n ɛ t o
дебелеения	d ɛ b ɛ l ɛ ɛ n i j a
дебелеенията	d ɛ b ɛ l ɛ ɛ n i j a t ə
дебелеете	d ɛ b ɛ l ɛ ɛ t ɛ
дебелеех	d ɛ b ɛ l ɛ ɛ x
дебелееха	d ɛ b ɛ l ɛ ɛ x ə
дебелеехме	d ɛ b ɛ l ɛ ɛ x m ɛ
дебелеехте	d ɛ b ɛ l ɛ ɛ x t ɛ
дебелееш	d ɛ b ɛ l ɛ ɛ ʃ
дебелееше	d ɛ b ɛ l ɛ ɛ ʃ ɛ
дебелеещ	d ɛ b ɛ l ɛ ɛ ʃ t
дебелееща	d ɛ b ɛ l ɛ ɛ ʃ t ə
дебелеещата	d ɛ b ɛ l ɛ ɛ ʃ t a t ə
дебелеещи	d ɛ b ɛ l ɛ ɛ ʃ t i
дебелеещите	d ɛ b ɛ l ɛ ɛ ʃ t i t ɛ
дебелеещия	d ɛ b ɛ l ɛ ɛ ʃ t i j a
дебелеещият	d ɛ b ɛ l ɛ ɛ ʃ t i j a t
дебелеещо	d ɛ b ɛ l ɛ ɛ ʃ t o
дебелеещото	d ɛ b ɛ l ɛ ɛ ʃ t o t o
дебелей	d ɛ b ɛ l ɛ j
дебелейте	d ɛ b ɛ l ɛ j t ɛ
дебелели	d ɛ b ɛ l ɛ l i
дебелелите	d ɛ b ɛ l ɛ l i t ɛ
дебелелия	d ɛ b ɛ l ɛ l i j a
дебелелият	d ɛ b ɛ l ɛ l i j a t
дебелеят	d ɛ b ɛ l ɛ j a t
дебеля	d ɛ b ɛ l j a
дебелял	d ɛ b ɛ l j a ɫ
дебеляла	d ɛ b ɛ l j a ɫ ə
дебелялата	d ɛ b ɛ l j a ɫ a t ə
дебеляло	d ɛ b ɛ l j a ɫ o
дебелялото	d ɛ b ɛ l j a ɫ o t o
дебелях	d ɛ b ɛ l j a x
дебеляха	d ɛ b ɛ l j a x ə
дебеляхме	d ɛ b ɛ l j a x m ɛ
дебеляхте	d ɛ b ɛ l j a x t ɛ
дебна	d ɛ b n ə
дебна	d ɛ b n a
дебна	d ɛ b n ə
дебнал	d ɛ b n a ɫ
дебнал	d ɛ b n a ɫ
дебнала	d ɛ b n a ɫ ə
дебнала	d ɛ b n a ɫ ə
дебналата	d ɛ b n a ɫ a t ə
дебналата	d ɛ b n a ɫ a t ə
дебнали	d ɛ b n a l i
дебнали	d ɛ b n a l i
дебналите	d ɛ b n a l i t ɛ
дебналите	d ɛ b n a l i t ɛ
дебналия	d ɛ b n a l i j a
дебналия	d ɛ b n a l i j a
дебналият	d ɛ b n a l i j a t
дебналият	d ɛ b n a l i j a t
дебнало	d ɛ b n a ɫ o
дебнало	d ɛ b n a ɫ o
дебналото	d ɛ b n a ɫ o t o
дебналото	d ɛ b n a ɫ o t o
дебнат	d ɛ b n a t
дебната	d ɛ b n a t ə
дебнатата	d ɛ b n a t a t ə
дебнати	d ɛ b n a t i
дебнатите	d ɛ b n a t i t ɛ
дебнатия	d ɛ b n a t i j a
дебнатият	d ɛ b n a t i j a t
дебнато	d ɛ b n a t o
дебнатото	d ɛ b n a t o t o
дебнах	d ɛ b n a x
дебнах	d ɛ b n a x
дебнаха	d ɛ b n a x ə
дебнаха	d ɛ b n a x ə
дебнахме	d ɛ b n a x m ɛ
дебнахме	d ɛ b n a x m ɛ
дебнахте	d ɛ b n a x t ɛ
дебнахте	d ɛ b n a x t ɛ
дебне	d ɛ b n ɛ
дебнейки	d ɛ b n ɛ j k i
дебнел	d ɛ b n ɛ ɫ
дебнела	d ɛ b n ɛ ɫ ə
дебнели	d ɛ b n ɛ l i
дебнело	d ɛ b n ɛ ɫ o
дебнем	d ɛ b n ɛ m
дебнене	d ɛ b n ɛ n ɛ
дебненета	d ɛ b n ɛ n ɛ t ə
дебненетата	d ɛ b n ɛ n ɛ t a t ə
дебненето	d ɛ b n ɛ n ɛ t o
дебнения	d ɛ b n ɛ n i j a
дебненията	d ɛ b n ɛ n i j a t ə
дебнете	d ɛ b n ɛ t ɛ
дебнех	d ɛ b n ɛ x
дебнеха	d ɛ b n ɛ x ə
дебнехме	d ɛ b n ɛ x m ɛ
дебнехте	d ɛ b n ɛ x t ɛ
дебнеш	d ɛ b n ɛ ʃ
дебнеше	d ɛ b n ɛ ʃ ɛ
дебнещ	d ɛ b n ɛ ʃ t
дебнеща	d ɛ b n ɛ ʃ t ə
дебнещата	d ɛ b n ɛ ʃ t a t ə
дебнещи	d ɛ b n ɛ ʃ t i
дебнещите	d ɛ b n ɛ ʃ t i t ɛ
дебнещия	d ɛ b n ɛ ʃ t i j a
дебнещият	d ɛ b n ɛ ʃ t i j a t
дебнещо	d ɛ b n ɛ ʃ t o
дебнещото	d ɛ b n ɛ ʃ t o t o
дебни	d ɛ b n i
деди	d ɛ d i
действителност	d ɛ i s t v i t ɛ l n o s t
деля	d ɛ l j a
деребей	d ɛ r ɛ b ɛ j
десен	d ɛ s ɛ n
дечица	d ɛ tʃ i ts ə
динозавър	d i n o z a v a r
дирижабъл	d i r i ʒ a b ə l
доблестен	d o b l ɛ s t ɛ n
доведат	d o v ɛ d a t
доведе	d o v ɛ d ɛ
доведе	d o v ɛ d ɛ
доведели	d o v ɛ d ɛ l i
доведем	d o v ɛ d ɛ m
доведен	d o v ɛ d ɛ n
доведена	d o v ɛ d ɛ n ə
доведената	d o v ɛ d ɛ n a t ə
доведени	d o v ɛ d ɛ n i
доведените	d o v ɛ d ɛ n i t ɛ
доведения	d o v ɛ d ɛ n i j a
доведеният	d o v ɛ d ɛ n i j a t
доведено	d o v ɛ d ɛ n o
доведеното	d o v ɛ d ɛ n o t o
доведете	d o v ɛ d ɛ t ɛ
доведеш	d o v ɛ d ɛ ʃ
доведеше	d o v ɛ d ɛ ʃ ɛ
доведи	d o v ɛ d i
доведох	d o v ɛ d o x
доведоха	d o v ɛ d o x ə
доведохме	d o v ɛ d o x m ɛ
доведохте	d o v ɛ d o x t ɛ
доведял	d o v ɛ d j a ɫ
доведяла	d o v ɛ d j a ɫ ə
доведяло	d o v ɛ d j a ɫ o
доведях	d o v ɛ d j a x
доведяха	d o v ɛ d j a x ə
доведяхме	d o v ɛ d j a x m ɛ
доведяхте	d o v ɛ d j a x t ɛ
довежда	d o v ɛ ʒ d ə
довеждай	d o v ɛ ʒ d a j
довеждайки	d o v ɛ ʒ d a j k i
довеждайте	d o v ɛ ʒ d a j t ɛ
довеждал	d o v ɛ ʒ d a ɫ
довеждала	d o v ɛ ʒ d a ɫ ə
довеждалата	d o v ɛ ʒ d a ɫ a t ə
довеждали	d o v ɛ ʒ d ə l i
довеждалите	d o v ɛ ʒ d ə l i t ɛ
довеждалия	d o v ɛ ʒ d ə l i j a
довеждалият	d o v ɛ ʒ d ə l i j a t
довеждало	d o v ɛ ʒ d a ɫ o
довеждалото	d o v ɛ ʒ d a ɫ o t o
довеждаме	d o v ɛ ʒ d ə m ɛ
довеждан	d o v ɛ ʒ d a n
довеждана	d o v ɛ ʒ d a n ə
довежданата	d o v ɛ ʒ d a n a t ə
довеждане	d o v ɛ ʒ d a n ɛ
довежданета	d o v ɛ ʒ d a n ɛ t ə
довежданетата	d o v ɛ ʒ d a n ɛ t a t ə
довеждането	d o v ɛ ʒ d a n ɛ t o
довеждани	d o v ɛ ʒ d a n i
довежданите	d o v ɛ ʒ d a n i t ɛ
довеждания	d o v ɛ ʒ d a n i j a
довежданият	d o v ɛ ʒ d a n i j a t
довежданията	d o v ɛ ʒ d a n i j a t ə
довеждано	d o v ɛ ʒ d a n o
довежданото	d o v ɛ ʒ d a n o t o
довеждат	d o v ɛ ʒ d a t
довеждате	d o v ɛ ʒ d a t ɛ
довеждах	d o v ɛ ʒ d a x
довеждаха	d o v ɛ ʒ d a x ə
довеждахме	d o v ɛ ʒ d a x m ɛ
довеждахте	d o v ɛ ʒ d a x t ɛ
довеждаш	d o v ɛ ʒ d a ʃ
довеждаше	d o v ɛ ʒ d a ʃ ɛ
довеждащ	d o v ɛ ʒ d a ʃ t
довеждаща	d o v ɛ ʒ d a ʃ t ə
довеждащата	d o v ɛ ʒ d a ʃ t a t ə
довеждащи	d o v ɛ ʒ d a ʃ t i
довеждащите	d o v ɛ ʒ d a ʃ t i t ɛ
довеждащия	d o v ɛ ʒ d a ʃ t i j a
довеждащият	d o v ɛ ʒ d a ʃ t i j a t
довеждащо	d o v ɛ ʒ d a ʃ t o
довеждащото	d o v ɛ ʒ d a ʃ t o t o
довел	d o v ɛ ɫ
довела	d o v ɛ ɫ ə
довелата	d o v ɛ ɫ a t ə
довели	d o v ɛ l i
довелите	d o v ɛ l i t ɛ
довелия	d o v ɛ l i j a
довелият	d o v ɛ l i j a t
довело	d o v ɛ ɫ o
довелото	d o v ɛ ɫ o t o
довлекат	d o v l ɛ k a t
довлекли	d o v l ɛ k l i
довлеклите	d o v l ɛ k l i t ɛ
довлеклия	d o v l ɛ k l i j a
довлеклият	d o v l ɛ k l i j a t
довлечал	d o v l ɛ tʃ a ɫ
довлечала	d o v l ɛ tʃ a ɫ ə
довлечали	d o v l ɛ tʃ a l i
довлечало	d o v l ɛ tʃ a ɫ o
довлечах	d o v l ɛ tʃ a x
довлечаха	d o v l ɛ tʃ a x ə
довлечахме	d o v l ɛ tʃ a x m ɛ
довлечахте	d o v l ɛ tʃ a x t ɛ
довлече	d o v l ɛ tʃ ɛ
довлече	d o v l ɛ tʃ ɛ
довлечел	d o v l ɛ tʃ ɛ ɫ
довлечела	d o v l ɛ tʃ ɛ ɫ ə
довлечели	d o v l ɛ tʃ ɛ l i
довлечело	d o v l ɛ tʃ ɛ ɫ o
довлечем	d o v l ɛ tʃ ɛ m
довлечен	d o v l ɛ tʃ ɛ n
довлечена	d o v l ɛ tʃ ɛ n ə
довлечената	d o v l ɛ tʃ ɛ n a t ə
довлечени	d o v l ɛ tʃ ɛ n i
довлечените	d o v l ɛ tʃ ɛ n i t ɛ
довлечения	d o v l ɛ tʃ ɛ n i j a
довлеченият	d o v l ɛ tʃ ɛ n i j a t
довлечено	d o v l ɛ tʃ ɛ n o
довлеченото	d o v l ɛ tʃ ɛ n o t o
довлечете	d o v l ɛ tʃ ɛ t ɛ
довлечех	d o v l ɛ tʃ ɛ x
довлечеха	d o v l ɛ tʃ ɛ x ə
довлечехме	d o v l ɛ tʃ ɛ x m ɛ
довлечехте	d o v l ɛ tʃ ɛ x t ɛ
довлечеш	d o v l ɛ tʃ ɛ ʃ
довлечеше	d o v l ɛ tʃ ɛ ʃ ɛ
довлечи	d o v l ɛ tʃ i
довлича	d o v l i tʃ ə
довличай	d o v l i tʃ a j
довличайки	d o v l i tʃ a j k i
довличайте	d o v l i tʃ a j t ɛ
довличал	d o v l i tʃ a ɫ
довличала	d o v l i tʃ a ɫ ə
довличалата	d o v l i tʃ a ɫ a t ə
довличали	d o v l i tʃ ə l i
довличалите	d o v l i tʃ ə l i t ɛ
довличалия	d o v l i tʃ ə l i j a
довличалият	d o v l i tʃ ə l i j a t
довличало	d o v l i tʃ a ɫ o
довличалото	d o v l i tʃ a ɫ o t o
довличаме	d o v l i tʃ a m ɛ
довличан	d o v l i tʃ a n
довличана	d o v l i tʃ a n ə
довличаната	d o v l i tʃ a n a t ə
довличане	d o v l i tʃ a n ɛ
довличанета	d o v l i tʃ a n ɛ t ə
довличанетата	d o v l i tʃ a n ɛ t a t ə
довличането	d o v l i tʃ a n ɛ t o
довличани	d o v l i tʃ a n i
довличаните	d o v l i tʃ a n i t ɛ
довличания	d o v l i tʃ a n i j a
довличаният	d o v l i tʃ a n i j a t
довличанията	d o v l i tʃ a n i j a t ə
довличано	d o v l i tʃ a n o
довличаното	d o v l i tʃ a n o t o
довличат	d o v l i tʃ a t
довличате	d o v l i tʃ a t ɛ
довличах	d o v l i tʃ a x
довличаха	d o v l i tʃ a x ə
довличахме	d o v l i tʃ a x m ɛ
довличахте	d o v l i tʃ a x t ɛ
довличаш	d o v l i tʃ a ʃ
довличаше	d o v l i tʃ a ʃ ɛ
довличащ	d o v l i tʃ a ʃ t
довличаща	d o v l i tʃ a ʃ t ə
